,ID,Lat,Lng,Bump,Distance(mi),Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Stop,Amenity,Side,Severity,timestamp,Full Date With H,Full Date Without H,Year,Day,Month,Hour,Weather_Condition,Wind_Chill(F),Precipitation(in),Temperature(F),Humidity(%),Wind_Speed(mph),Visibility(mi),Selected,Full Date,Is Holiday
3172,3269,37.808323,-122.36736299999998,False,0.0,False,False,True,False,False,False,True,False,R,3,2018-12-29 22:34:33,1546113600.0,1546034400.0,2018,29,12,22,Scattered Clouds,40.3,,43.0,76.0,4.6,10.0,No,2018-12-29 22:0:0,True
3173,3270,37.819866,-122.47853899999998,False,0.0,False,False,False,False,False,False,False,False,R,3,2018-02-15 18:49:34,1518710400.0,1518645600.0,2018,15,2,18,Clear,,,55.9,45.0,13.8,10.0,No,2018-2-15 18:0:0,False
3174,3271,37.732288,-122.414909,False,0.0,False,False,True,False,False,False,False,False,R,3,2020-04-30 05:17:49,1588215600.0,1588197600.0,2020,30,4,5,Cloudy,54.0,0.0,54.0,90.0,17.0,9.0,No,2020-4-30 5:0:0,False
3175,3272,37.770206,-122.42115,False,0.0,False,False,False,False,False,False,False,False,L,2,2017-08-04 08:12:02,1501826400.0,1501797600.0,2017,4,8,8,Overcast,,,69.1,68.0,12.7,10.0,No,2017-8-4 8:0:0,False
3176,3273,37.784877,-122.39266,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-09-10 16:09:00,1568124000.0,1568066400.0,2019,10,9,16,Fair,72.0,0.0,72.0,59.0,17.0,10.0,No,2019-9-10 16:0:0,False
3177,3274,37.765419,-122.404861,False,0.0,False,False,False,False,False,False,False,False,R,3,2019-08-11 23:18:18,1565557200.0,1565474400.0,2019,11,8,23,Fair,63.0,0.0,63.0,75.0,14.0,10.0,No,2019-8-11 23:0:0,True
3178,3275,37.71145,-122.39556,False,0.542,False,False,False,False,False,False,False,False,R,2,2018-04-27 14:42:45,1524830400.0,1524780000.0,2018,27,4,14,Scattered Clouds,,,66.0,50.0,13.8,10.0,No,2018-4-27 14:0:0,False
3179,3276,37.765236,-122.404898,False,0.596,False,False,False,False,False,False,False,False,R,2,2020-12-11 19:34:30,1607706000.0,1607637600.0,2020,11,12,19,Cloudy,55.0,0.0,55.0,59.0,10.0,10.0,No,2020-12-11 19:0:0,False
3180,3277,37.74492,-122.40505,False,0.539,False,False,True,False,False,False,False,False,R,2,2016-08-17 17:14:22,1471446000.0,1471384800.0,2016,17,8,17,Partly Cloudy,,,66.9,63.0,18.4,10.0,No,2016-8-17 17:0:0,False
3181,3278,37.749428,-122.404083,False,1.75,False,False,True,False,False,False,False,False,R,3,2020-09-29 18:04:28,1601395200.0,1601330400.0,2020,29,9,18,Fair / Windy,64.0,0.0,64.0,78.0,23.0,10.0,No,2020-9-29 18:0:0,False
3182,3279,37.731979,-122.41541,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-09-30 09:02:00,1569826800.0,1569794400.0,2019,30,9,9,Fair,63.0,0.0,63.0,54.0,9.0,10.0,No,2019-9-30 9:0:0,False
3183,3280,37.72991,-122.4396,False,0.006,False,False,False,False,False,False,False,False,R,2,2019-12-09 08:27:30,1575871200.0,1575842400.0,2019,9,12,8,Fog,51.0,0.0,51.0,96.0,5.0,1.0,No,2019-12-9 8:0:0,False
3184,3281,37.716026,-122.398773,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-10-04 13:16:42,1570186800.0,1570140000.0,2019,4,10,13,Fair,70.0,0.0,70.0,36.0,8.0,10.0,No,2019-10-4 13:0:0,False
3185,3282,37.765234,-122.404893,False,0.295,False,False,False,False,False,False,False,False,R,2,2020-12-03 15:48:52.000000000,1607000400.0,1606946400.0,2020,3,12,15,Mostly Cloudy,60.0,0.0,60.0,51.0,0.0,10.0,No,2020-12-3 15:0:0,False
3186,3283,37.761818,-122.40586100000002,False,0.0,False,False,True,False,False,False,False,False,R,2,2017-07-14 15:56:29,1500037200.0,1499983200.0,2017,14,7,15,Partly Cloudy,,,71.1,59.0,13.8,10.0,No,2017-7-14 15:0:0,False
3187,3284,37.808273,-122.367004,False,0.0,False,False,True,False,False,False,True,False,R,3,2019-11-23 15:55:38,1574514000.0,1574460000.0,2019,23,11,15,Fair,66.0,0.0,66.0,42.0,6.0,10.0,No,2019-11-23 15:0:0,True
3188,3285,37.795187,-122.380893,False,0.422,False,False,False,False,False,False,False,False,R,2,2016-10-21 17:50:46,1477062000.0,1477000800.0,2016,21,10,17,Partly Cloudy,,,66.0,75.0,16.1,10.0,No,2016-10-21 17:0:0,False
3189,3286,37.80811,-122.36719,False,0.037,False,False,True,False,False,False,False,False,R,2,2017-05-25 08:06:40,1495692000.0,1495663200.0,2017,25,5,8,Overcast,,,59.0,78.0,15.0,10.0,No,2017-5-25 8:0:0,False
3190,3287,37.711311,-122.395523,False,0.0,False,False,True,False,False,False,False,False,R,2,2018-05-29 16:11:46,1527602400.0,1527544800.0,2018,29,5,16,Partly Cloudy,,,69.1,51.0,24.2,10.0,No,2018-5-29 16:0:0,False
3191,3288,37.80811,-122.36719,False,0.037,False,False,True,False,False,False,False,False,R,2,2016-08-01 05:42:44,1470020400.0,1470002400.0,2016,1,8,5,Overcast,,,61.0,81.0,8.1,10.0,No,2016-8-1 5:0:0,False
3192,3289,37.741176,-122.407585,False,0.0,False,False,False,False,False,False,False,False,R,2,2018-08-08 15:51:00,1533733200.0,1533679200.0,2018,8,8,15,Partly Cloudy,,,64.9,63.0,23.0,10.0,No,2018-8-8 15:0:0,False
3193,3290,37.63275,-122.40273,False,0.611,False,False,False,False,False,False,False,False,R,2,2017-09-18 18:07:43,1505750400.0,1505685600.0,2017,18,9,18,Mostly Cloudy,,,63.0,72.0,16.1,10.0,No,2017-9-18 18:0:0,False
3194,3291,37.751999,-122.403053,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-05-01 20:38:09,1556733600.0,1556661600.0,2019,1,5,20,Fair,59.0,0.0,59.0,75.0,12.0,10.0,No,2019-5-1 20:0:0,False
3195,3292,37.80771,-122.36764,False,0.037,False,False,False,False,False,False,False,False,R,2,2016-11-23 19:37:56,1479920400.0,1479852000.0,2016,23,11,19,Clear,,,53.1,77.0,6.9,10.0,No,2016-11-23 19:0:0,False
3196,3293,37.745148,-122.394714,False,0.0,False,False,False,False,False,False,False,False,R,3,2018-10-10 09:41:15,1539154800.0,1539122400.0,2018,10,10,9,Mostly Cloudy,,,62.1,70.0,4.6,10.0,No,2018-10-10 9:0:0,False
3197,3294,37.802631,-122.469719,False,0.0,False,False,False,False,False,False,False,False,R,2,2018-12-19 23:13:31,1545253200.0,1545170400.0,2018,19,12,23,Clear,,,51.1,89.0,3.5,10.0,No,2018-12-19 23:0:0,False
3198,3295,37.714645,-122.397598,False,0.0,False,False,True,False,False,False,False,False,R,2,2020-09-29 06:45:43,1601352000.0,1601330400.0,2020,29,9,6,Mostly Cloudy,58.0,0.0,58.0,87.0,10.0,10.0,No,2020-9-29 6:0:0,False
3199,3297,37.766461,-122.40526,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-01-11 18:54:00,1578758400.0,1578693600.0,2020,11,1,18,Fair,45.0,0.0,49.0,74.0,9.0,10.0,No,2020-1-11 18:0:0,True
3200,3298,37.740273,-122.407867,False,0.0,False,False,False,False,False,False,False,False,R,2,2018-02-19 15:52:57,1519045200.0,1518991200.0,2018,19,2,15,Scattered Clouds,,,52.0,50.0,25.3,10.0,No,2018-2-19 15:0:0,True
3201,3299,37.743958,-122.405594,False,0.0,False,False,False,False,False,False,False,False,R,2,2018-02-15 13:38:41,1518692400.0,1518645600.0,2018,15,2,13,Clear,,,63.0,29.0,11.5,10.0,No,2018-2-15 13:0:0,False
3202,3300,37.808495,-122.367325,False,0.0,False,False,False,False,False,False,True,False,R,3,2020-06-08 06:46:49,1591588800.0,1591567200.0,2020,8,6,6,Fair,56.0,0.0,56.0,75.0,0.0,10.0,No,2020-6-8 6:0:0,False
3203,3301,37.731823,-122.404701,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-12-11 20:04:54,1607709600.0,1607637600.0,2020,11,12,20,Heavy Rain,53.0,0.09,53.0,83.0,8.0,3.0,No,2020-12-11 20:0:0,False
3204,3302,37.785999,-122.395462,False,1.45000004768,False,False,False,False,False,False,False,False,R,3,2020-08-10 15:35:47,1597064400.0,1597010400.0,2020,10,8,15,Fair,69.0,0.0,69.0,65.0,20.0,10.0,No,2020-8-10 15:0:0,False
3205,3303,37.78699,-122.389859,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-04-23 13:43:00,1587639600.0,1587592800.0,2020,23,4,13,Fair,69.0,0.0,69.0,58.0,17.0,10.0,No,2020-4-23 13:0:0,False
3206,3304,37.787992,-122.393609,False,0.0,True,False,False,False,False,False,False,True,R,2,2019-11-06 12:48:00,1573034400.0,1572991200.0,2019,6,11,12,Fair,61.0,0.0,61.0,67.0,7.0,10.0,No,2019-11-6 12:0:0,False
3207,3305,37.764849,-122.40485,False,0.03,False,False,False,False,False,False,False,False,R,2,2016-10-24 18:35:22,1477324800.0,1477260000.0,2016,24,10,18,Light Rain,,0.02,62.1,75.0,13.8,9.0,No,2016-10-24 18:0:0,False
3208,3306,37.78043,-122.39915,False,0.0,True,False,False,False,False,False,False,False,L,2,2018-03-27 13:58:07,1522148400.0,1522101600.0,2018,27,3,13,Scattered Clouds,,,66.9,42.0,9.2,10.0,No,2018-3-27 13:0:0,False
3209,3307,37.80811,-122.36719,False,0.037,False,False,True,False,False,False,False,False,R,2,2017-04-05 18:14:43,1491408000.0,1491343200.0,2017,5,4,18,Overcast,,,64.0,37.0,10.4,10.0,No,2017-4-5 18:0:0,False
3210,3308,37.764031,-122.393736,False,0.0,True,False,False,False,False,False,True,False,L,2,2019-11-13 16:20:00,1573653600.0,1573596000.0,2019,13,11,16,Haze,57.0,0.0,57.0,81.0,12.0,6.0,No,2019-11-13 16:0:0,False
3211,3309,37.632442,-122.402695,False,0.0,False,False,True,False,False,False,False,False,R,2,2020-04-09 07:08:44,1586408400.0,1586383200.0,2020,9,4,7,Cloudy,52.0,0.0,52.0,86.0,5.0,10.0,No,2020-4-9 7:0:0,False
3212,3310,37.761818,-122.40586100000002,False,0.0,False,False,True,False,False,False,False,False,R,2,2018-04-29 11:50:21,1524992400.0,1524952800.0,2018,29,4,11,Mostly Cloudy,,,61.0,60.0,18.4,10.0,No,2018-4-29 11:0:0,True
3213,3311,37.726934,-122.445426,False,0.182,False,False,False,False,False,False,False,False,R,2,2018-01-08 08:47:27,1515391200.0,1515362400.0,2018,8,1,8,Rain,,0.15,51.1,96.0,,3.0,No,2018-1-8 8:0:0,False
3214,3312,37.77556,-122.40581,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-12-13 21:53:00,1576263600.0,1576188000.0,2019,13,12,21,Cloudy,59.0,0.0,59.0,81.0,7.0,10.0,No,2019-12-13 21:0:0,False
3215,3313,37.761818,-122.405869,False,0.0,False,False,True,False,False,False,False,False,R,2,2020-11-16 18:26:10,1605542400.0,1605477600.0,2020,16,11,18,Fair,59.0,0.0,59.0,53.0,5.0,10.0,No,2020-11-16 18:0:0,False
3216,3314,37.810883,-122.477562,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-06-22 09:41:51,1592809200.0,1592776800.0,2020,22,6,9,Fair,66.0,0.0,66.0,70.0,6.0,10.0,No,2020-6-22 9:0:0,False
3217,3315,37.787404,-122.472422,False,0.015,False,False,False,False,False,False,False,False,R,2,2016-04-14 14:35:58,1460635200.0,1460584800.0,2016,14,4,14,Partly Cloudy,,,63.0,63.0,26.5,10.0,No,2016-4-14 14:0:0,False
3218,3316,37.774275,-122.404751,False,0.0,False,False,False,False,False,False,False,False,L,2,2020-01-15 18:22:00,1579104000.0,1579039200.0,2020,15,1,18,Mostly Cloudy,50.0,0.0,50.0,71.0,9.0,10.0,No,2020-1-15 18:0:0,False
3219,3317,37.77957,-122.39807,False,0.0,True,False,False,False,True,False,False,True,L,1,2020-05-14 12:15:51,1589450400.0,1589407200.0,2020,14,5,12,Cloudy,64.0,0.0,64.0,60.0,7.0,10.0,No,2020-5-14 12:0:0,False
3220,3318,37.73007,-122.43918,False,0.405,False,False,False,False,False,False,False,False,R,2,2017-02-09 11:59:19,1486630800.0,1486591200.0,2017,9,2,11,Light Rain,,0.15,61.0,83.0,26.5,4.0,No,2017-2-9 11:0:0,False
3221,3319,37.76041,-122.40648,False,0.0,False,False,False,False,False,False,False,False,R,3,2020-04-08 22:34:35,1586376000.0,1586296800.0,2020,8,4,22,Partly Cloudy,53.0,0.0,53.0,77.0,0.0,10.0,No,2020-4-8 22:0:0,False
3222,3320,37.815022,-122.358505,False,1.614,False,False,False,False,False,False,False,False,R,2,2020-12-13 17:33:30,1607871600.0,1607810400.0,2020,13,12,17,Light Rain,59.0,0.0,59.0,81.0,16.0,5.0,No,2020-12-13 17:0:0,True
3223,3321,37.719162,-122.448273,False,0.01,False,False,False,False,False,False,False,False,R,3,2016-12-10 11:29:00,1481360400.0,1481320800.0,2016,10,12,11,Light Rain,,0.18,61.0,87.0,8.1,7.0,No,2016-12-10 11:0:0,True
3224,3322,37.779757,-122.389446,False,0.0,True,False,False,False,True,False,True,False,R,2,2019-11-02 17:18:00,1572706800.0,1572645600.0,2019,2,11,17,Fair,70.0,0.0,70.0,32.0,6.0,10.0,No,2019-11-2 17:0:0,True
3225,3323,37.769375,-122.405533,False,0.01,False,False,False,False,False,False,False,False,R,2,2016-04-14 03:14:37,1460595600.0,1460584800.0,2016,14,4,3,Light Rain,,0.0,55.9,75.0,13.8,10.0,No,2016-4-14 3:0:0,False
3226,3324,37.762676,-122.405228,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-10-09 20:42:26,1570644000.0,1570572000.0,2019,9,10,20,Fair,60.0,0.0,60.0,67.0,5.0,10.0,No,2019-10-9 20:0:0,False
3227,3325,37.807072,-122.475616,False,0.0,False,False,False,False,False,False,False,False,R,2,2018-06-02 00:30:05,1527890400.0,1527890400.0,2018,2,6,0,Clear,,,57.0,64.0,5.8,10.0,No,2018-6-2 0:0:0,True
3228,3326,37.74391,-122.40564,False,0.077,False,False,False,False,False,False,False,False,R,2,2020-05-28 20:49:19,1590688800.0,1590616800.0,2020,28,5,20,Fair,56.0,0.0,56.0,87.0,17.0,10.0,No,2020-5-28 20:0:0,False
3229,3327,37.726311,-122.44603,False,0.0,False,False,True,False,False,False,False,False,R,3,2017-09-30 09:49:21,1506754800.0,1506722400.0,2017,30,9,9,Partly Cloudy,,,64.9,65.0,3.5,10.0,No,2017-9-30 9:0:0,True
3230,3328,37.752491,-122.403029,False,0.0,False,False,True,False,False,False,False,False,R,2,2019-09-11 18:12:00,1568217600.0,1568152800.0,2019,11,9,18,Fair,74.0,0.0,74.0,52.0,6.0,10.0,No,2019-9-11 18:0:0,False
3231,3329,37.78743,-122.38939,False,0.069,False,False,False,False,False,False,False,False,R,2,2020-05-24 03:46:30,1590282000.0,1590271200.0,2020,24,5,3,Fair,57.0,0.0,57.0,77.0,0.0,10.0,No,2020-5-24 3:0:0,True
3232,3330,37.808121,-122.367249,False,0.0,False,False,True,False,False,False,False,False,R,3,2016-04-01 14:04:12,1459512000.0,1459461600.0,2016,1,4,14,Partly Cloudy,,,61.0,60.0,10.4,10.0,No,2016-4-1 14:0:0,False
3233,3331,37.756879,-122.403423,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-12-17 05:43:00,1576551600.0,1576533600.0,2019,17,12,5,Cloudy,40.0,0.0,44.0,73.0,8.0,10.0,No,2019-12-17 5:0:0,False
3234,3332,37.781731,-122.397255,False,0.0,False,False,False,False,False,False,False,False,R,3,2019-10-15 12:22:22,1571133600.0,1571090400.0,2019,15,10,12,Fair,58.0,0.0,58.0,72.0,8.0,9.0,No,2019-10-15 12:0:0,False
3235,3333,37.774315,-122.406342,False,0.0,False,False,False,False,False,False,False,False,R,3,2020-06-10 13:24:09,1591786800.0,1591740000.0,2020,10,6,13,Mostly Cloudy,78.0,0.0,78.0,46.0,9.0,10.0,No,2020-6-10 13:0:0,False
3236,3334,37.774315,-122.406342,False,0.0,False,False,False,False,False,False,False,False,R,3,2020-02-07 21:09:32,1581102000.0,1581026400.0,2020,7,2,21,Fair,50.0,0.0,50.0,86.0,20.0,10.0,No,2020-2-7 21:0:0,False
3237,3335,37.750069,-122.39045,False,0.0,True,False,False,False,False,False,False,False,L,2,2019-09-20 14:53:20,1568980800.0,1568930400.0,2019,20,9,14,Fair,82.0,0.0,82.0,30.0,12.0,10.0,No,2019-9-20 14:0:0,False
3238,3336,37.774315,-122.406342,False,0.0,False,False,False,False,False,False,False,False,R,3,2019-04-28 18:56:00,1556467200.0,1556402400.0,2019,28,4,18,Mostly Cloudy,58.0,0.0,58.0,67.0,13.0,9.0,No,2019-4-28 18:0:0,True
3239,3337,37.786995000000005,-122.38987,False,0.01,False,False,False,False,False,False,False,False,R,3,2016-12-26 00:44:15,1482703200.0,1482703200.0,2016,26,12,0,Clear,36.6,,42.1,76.0,9.2,10.0,No,2016-12-26 0:0:0,False
3240,3338,37.808323,-122.36736299999998,False,0.0,False,False,True,False,False,False,True,False,R,3,2019-02-03 00:14:37,1549144800.0,1549144800.0,2019,3,2,0,Mostly Cloudy,,0.0,52.0,89.0,16.1,10.0,No,2019-2-3 0:0:0,True
3241,3339,37.749912,-122.403191,False,1.05999994278,False,False,False,False,False,False,False,False,R,2,2018-04-14 10:48:39,1523692800.0,1523656800.0,2018,14,4,10,Clear,,,62.1,70.0,4.6,10.0,No,2018-4-14 10:0:0,True
3242,3340,37.711479,-122.46366100000002,False,0.0,False,False,False,False,False,False,False,False,L,2,2020-01-27 23:40:45,1580158800.0,1580076000.0,2020,27,1,23,Fair,50.0,0.0,50.0,86.0,5.0,10.0,No,2020-1-27 23:0:0,False
3243,3341,37.808449,-122.366821,False,0.0,False,False,False,False,False,False,True,False,R,2,2017-07-24 16:13:31,1500904800.0,1500847200.0,2017,24,7,16,Partly Cloudy,,,73.9,55.0,10.4,10.0,No,2017-7-24 16:0:0,False
3244,3342,37.74497,-122.40521,False,0.0,False,False,True,False,False,False,False,False,R,4,2020-03-20 18:05:03,1584720000.0,1584655200.0,2020,20,3,18,Partly Cloudy,62.0,0.0,62.0,50.0,8.0,10.0,No,2020-3-20 18:0:0,False
3245,3343,37.747803000000005,-122.464378,False,0.0,False,False,False,False,False,False,False,False,R,2,2017-02-05 23:57:03,1486328400.0,1486245600.0,2017,5,2,23,Mostly Cloudy,,,57.9,81.0,9.2,10.0,No,2017-2-5 23:0:0,True
3246,3344,37.73473,-122.40638,False,0.42,False,False,False,False,False,False,False,False,R,2,2018-08-29 19:14:58,1535562000.0,1535493600.0,2018,29,8,19,Scattered Clouds,,,66.9,66.0,17.3,10.0,No,2018-8-29 19:0:0,False
3247,3345,37.815175,-122.478069,False,0.0,False,False,False,False,False,False,False,False,R,2,2017-10-03 16:55:54,1507039200.0,1506981600.0,2017,3,10,16,Partly Cloudy,,,71.1,24.0,18.4,10.0,No,2017-10-3 16:0:0,False
3248,3346,37.724003,-122.401497,False,0.0,False,False,True,False,False,False,False,False,R,2,2020-02-17 15:37:37,1581944400.0,1581890400.0,2020,17,2,15,Mostly Cloudy,67.0,0.0,67.0,34.0,15.0,10.0,No,2020-2-17 15:0:0,True
3249,3347,37.747385,-122.404248,False,1.193,False,False,False,False,False,False,False,False,R,2,2020-12-03 21:25:30,1607022000.0,1606946400.0,2020,3,12,21,Partly Cloudy,56.0,0.0,56.0,57.0,0.0,10.0,No,2020-12-3 21:0:0,False
3250,3349,37.76806,-122.405622,False,0.0,False,False,False,False,False,False,False,False,R,2,2017-05-24 12:50:49,1495620000.0,1495576800.0,2017,24,5,12,Mostly Cloudy,,,63.0,65.0,6.9,10.0,No,2017-5-24 12:0:0,False
3251,3350,37.789147,-122.387287,False,0.291,False,False,False,False,False,False,False,False,R,2,2018-03-05 19:27:34,1520269200.0,1520200800.0,2018,5,3,19,Scattered Clouds,,,51.1,59.0,8.1,10.0,No,2018-3-5 19:0:0,False
3252,3351,37.74391,-122.40564,False,0.077,False,False,False,False,False,False,False,False,R,2,2020-06-12 16:15:30,1591970400.0,1591912800.0,2020,12,6,16,Mostly Cloudy / Windy,64.0,0.0,64.0,65.0,23.0,10.0,No,2020-6-12 16:0:0,False
3253,3352,37.77185,-122.42331,False,0.0,True,False,False,False,True,False,False,False,R,2,2020-03-05 17:46:00,1583420400.0,1583359200.0,2020,5,3,17,Mostly Cloudy,56.0,0.0,56.0,72.0,10.0,10.0,No,2020-3-5 17:0:0,False
3254,3353,37.77848,-122.40061,False,0.362,False,False,False,False,False,False,False,False,R,2,2016-04-29 12:15:00,1461924000.0,1461880800.0,2016,29,4,12,Partly Cloudy,,,61.0,62.0,11.5,10.0,No,2016-4-29 12:0:0,False
3255,3354,37.80811,-122.36719,False,0.037,False,False,True,False,False,False,False,False,R,2,2018-02-27 17:14:49,1519743600.0,1519682400.0,2018,27,2,17,Partly Cloudy,,,54.0,45.0,10.4,10.0,No,2018-2-27 17:0:0,False
3256,3355,37.77304,-122.40657,False,0.208,False,False,False,False,False,False,False,False,R,3,2018-05-23 07:08:25,1527051600.0,1527026400.0,2018,23,5,7,Overcast,,,55.9,84.0,4.6,10.0,No,2018-5-23 7:0:0,False
3257,3356,37.778091,-122.401176,False,0.0,False,False,False,False,False,False,False,False,R,3,2018-07-26 23:18:56,1532638800.0,1532556000.0,2018,26,7,23,Overcast,,,57.9,90.0,12.7,10.0,No,2018-7-26 23:0:0,False
3258,3357,37.710236,-122.460426,False,0.01,False,False,False,False,False,False,False,False,L,2,2016-03-27 23:33:32,1459112400.0,1459029600.0,2016,27,3,23,Mostly Cloudy,,,52.0,80.0,24.2,10.0,No,2016-3-27 23:0:0,True
3259,3358,37.729988,-122.403732,False,0.0,False,False,False,False,False,False,False,False,R,2,2016-04-07 17:45:11,1460041200.0,1459980000.0,2016,7,4,17,Mostly Cloudy,,,63.0,70.0,16.1,10.0,No,2016-4-7 17:0:0,False
3260,3359,37.775564,-122.405811,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-08-28 18:58:00,1567008000.0,1566943200.0,2019,28,8,18,Mostly Cloudy,67.0,0.0,67.0,73.0,14.0,10.0,No,2019-8-28 18:0:0,False
3261,3360,37.73467,-122.40657,False,0.0,False,False,False,False,False,False,False,False,R,3,2020-04-11 13:09:21,1586602800.0,1586556000.0,2020,11,4,13,Cloudy,56.0,0.0,56.0,75.0,6.0,10.0,No,2020-4-11 13:0:0,True
3262,3361,37.779007,-122.399918,False,0.0,False,False,False,False,False,False,False,False,R,3,2018-01-21 12:41:28,1516528800.0,1516485600.0,2018,21,1,12,Mostly Cloudy,,,54.0,72.0,4.6,10.0,No,2018-1-21 12:0:0,True
3263,3362,37.740404,-122.407821,False,0.313,False,False,False,False,False,False,False,False,R,2,2019-08-22 09:32:01,1566457200.0,1566424800.0,2019,22,8,9,Mostly Cloudy,70.0,0.0,70.0,73.0,9.0,10.0,No,2019-8-22 9:0:0,False
3264,3363,37.771852,-122.423304,False,0.0,True,False,False,False,True,False,False,False,R,2,2020-02-02 19:37:00,1580662800.0,1580594400.0,2020,2,2,19,Mostly Cloudy / Windy,39.0,0.0,47.0,68.0,21.0,10.0,No,2020-2-2 19:0:0,True
3265,3364,37.759823,-122.392258,False,0.0,False,False,False,False,False,False,False,False,R,3,2019-09-09 07:00:25,1568005200.0,1567980000.0,2019,9,9,7,Mostly Cloudy,59.0,0.0,59.0,87.0,14.0,10.0,No,2019-9-9 7:0:0,False
3266,3365,37.76197,-122.40578,False,0.243,False,False,True,False,False,False,False,False,R,2,2019-08-02 12:01:18,1564740000.0,1564696800.0,2019,2,8,12,Fair,67.0,0.0,67.0,70.0,9.0,10.0,No,2019-8-2 12:0:0,False
3267,3366,37.756378000000005,-122.403404,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-05-26 10:38:08,1590480000.0,1590444000.0,2020,26,5,10,Fair,76.0,0.0,76.0,52.0,9.0,10.0,No,2020-5-26 10:0:0,False
3268,3367,37.764633,-122.405113,False,0.0,False,False,False,False,False,False,False,False,R,2,2018-11-06 17:19:41,1541516400.0,1541455200.0,2018,6,11,17,Partly Cloudy,,,64.0,46.0,16.1,10.0,No,2018-11-6 17:0:0,False
3269,3368,37.733241,-122.41191,False,0.539,False,False,False,False,False,False,False,False,R,2,2020-12-11 22:36:00.000000000,1607716800.0,1607637600.0,2020,11,12,22,Rain,57.0,0.05,57.0,83.0,8.0,4.0,No,2020-12-11 22:0:0,False
3270,3369,37.752502,-122.40303,False,0.0,False,False,True,False,False,False,False,False,R,3,2020-06-09 06:05:46,1591675200.0,1591653600.0,2020,9,6,6,Fair,55.0,0.0,55.0,62.0,5.0,10.0,No,2020-6-9 6:0:0,False
