Year,timestamp,Day,date,Month,Lat,Hour,Lng,Weather_Condition,Distance(mi),Wind_Chill(F),Crossing,Precipitation(in),Railway,Temperature(F),Stop,Humidity(%),Side,Wind_Speed(mph),Severity,Visibility(mi),Selected,ID
2016,11/30/2017 23:20,10,5/27/2013 0:00,4,37.748791,6,-122.404007,Light Drizzle,0,81,FALSE,0,FALSE,57,FALSE,83,R,9.2,2,7,No,3542
2020,12/27/2017 13:22,23,1/1/2014 0:00,1,37.752755,14,-122.40279,Cloudy,0.639,56,FALSE,0,FALSE,56,FALSE,77,R,3,2,10,No,3543
2019,9/7/2019 17:09,4,12/25/2016 0:00,10,37.752501,17,-122.402997,Fair,0,70,FALSE,0,FALSE,70,FALSE,39,R,16,2,10,No,3544
2019,11/24/2017 9:12,2,1/1/2019 0:00,11,37.749275,17,-122.403641,Fair,0,70,TRUE,0,FALSE,70,FALSE,32,R,6,2,10,No,3545
2019,9/12/2020 3:45,5,12/25/2014 0:00,11,37.783457,12,-122.394604,Fair,2.283,67,TRUE,0,FALSE,67,FALSE,51,R,7,2,10,No,3546
2020,11/16/2018 6:56,5,2/20/2012 0:00,5,37.765285,14,-122.404907,Fair,0,67,FALSE,0,FALSE,67,FALSE,61,R,18,2,10,No,3547
2020,3/17/2020 7:00,7,1/1/2016 0:00,11,37.772861,22,-122.406548,Mostly Cloudy,0,57,FALSE,0,FALSE,57,FALSE,62,L,16,2,10,No,3548
2016,6/27/2016 6:21,26,11/11/2015 0:00,3,37.721089,1,-122.44802,Clear,0.184,55,TRUE,0,FALSE,52,FALSE,83,R,3.5,2,10,No,3549
2020,10/22/2019 17:42,12,11/26/2015 0:00,6,37.72999,17,-122.403729,Mostly Cloudy / Windy,0,67,FALSE,0,FALSE,67,FALSE,61,R,23,2,10,No,3550
2019,5/10/2016 10:21,31,11/11/2013 0:00,12,37.78078,17,-122.39963,Partly Cloudy,0.171,54,TRUE,0,FALSE,54,FALSE,69,L,6,2,10,No,3551
2020,6/7/2020 21:32,9,11/11/2016 0:00,3,37.778081,12,-122.401165,Mostly Cloudy,0,61,FALSE,0,FALSE,61,FALSE,56,R,3,2,10,No,3552
2018,12/1/2020 18:48,27,1/1/2013 0:00,9,37.754488,23,-122.40315,Mostly Cloudy,1.034,59,FALSE,0.16,FALSE,55.9,FALSE,93,R,6.9,2,10,No,3553
2020,11/4/2020 11:31,9,5/27/2013 0:00,11,37.762852,21,-122.392357,Fair,0.419999987,45,FALSE,0,FALSE,48,FALSE,50,R,6,3,10,No,3554
2020,6/24/2020 14:33,24,1/1/2014 0:00,11,37.74496,14,-122.40522,Fair,0,65,FALSE,0,FALSE,65,FALSE,42,R,6,3,10,No,3555
2020,9/24/2019 7:28,11,9/4/2017 0:00,5,37.769302,7,-122.410764,Fair,0,60,FALSE,0,FALSE,60,FALSE,67,R,13,2,10,No,3556
2020,10/2/2019 6:55,6,9/2/2019 0:00,2,37.743961,14,-122.405602,Fair,0,64,FALSE,0,FALSE,64,FALSE,41,R,7,2,10,No,3557
2016,12/11/2020 2:54,1,12/25/2018 0:00,9,37.807933,17,-122.367463,Mostly Cloudy,1.682,53,FALSE,0,FALSE,64,FALSE,75,R,12.7,2,10,No,3558
2020,1/24/2019 8:38,17,5/30/2016 0:00,3,37.765912,2,-122.40523,Mostly Cloudy,0.903,46,FALSE,0,FALSE,48,FALSE,71,L,5,2,10,No,3559
2018,4/25/2019 8:42,31,10/8/2012 0:00,8,37.77304,7,-122.40657,Overcast,0.208,44,FALSE,0,FALSE,55.9,FALSE,93,R,9.2,2,10,No,3560
2019,6/27/2020 14:16,4,1/1/2015 0:00,7,37.71151,19,-122.39583,Fair,0.098,59,FALSE,0,FALSE,59,FALSE,75,R,18,3,10,No,3561
2016,2/2/2020 20:13,8,11/28/2013 0:00,6,37.77304,13,-122.40657,Mostly Cloudy,0.497,57,FALSE,0,FALSE,66,FALSE,59,R,21.9,3,10,No,3562
2017,6/30/2016 12:26,6,2/15/2016 0:00,3,37.720791,7,-122.400223,Light Rain,0,41.4,FALSE,0.03,FALSE,46,FALSE,100,R,9.2,2,10,No,3563
2019,6/5/2017 7:06,25,2/17/2014 0:00,12,37.808498,7,-122.366852,Mostly Cloudy,0.01,43,FALSE,0,FALSE,47,TRUE,86,R,9,3,10,No,3564
2018,5/9/2020 9:55,6,9/1/2014 0:00,9,37.81053,19,-122.36464,Partly Cloudy,0,57,FALSE,0,FALSE,61,FALSE,81,R,12.7,3,10,No,3565
2017,11/20/2017 17:43,12,5/29/2017 0:00,4,37.775314,16,-122.406052,Mostly Cloudy,0,48,FALSE,0,FALSE,63,FALSE,52,R,11.5,3,10,No,3566
2020,8/29/2017 21:03,1,11/22/2018 0:00,4,37.715282,16,-122.398381,Fair / Windy,0.346,58,FALSE,0,FALSE,58,FALSE,49,R,28,3,10,No,3567
2020,12/6/2020 5:33,27,5/26/2014 0:00,3,37.75251,22,-122.403005,Mostly Cloudy,0.129,52,FALSE,0,FALSE,52,FALSE,80,R,8,2,10,No,3568
2020,10/27/2020 19:12,11,11/22/2018 0:00,1,37.77294,18,-122.421815,Fair,0.003,45,TRUE,0,TRUE,49,FALSE,74,L,9,2,10,No,3569
2016,8/8/2018 16:18,9,11/11/2015 0:00,6,37.808498,12,-122.366852,Overcast,0,36.5,FALSE,0,FALSE,64,TRUE,65,R,13.8,3,10,No,3570
2019,9/18/2019 16:47,19,11/11/2019 0:00,6,37.769595,3,-122.417835,Cloudy,0,60,TRUE,0,FALSE,60,FALSE,83,R,7,2,10,No,3571
2018,3/22/2018 18:15,19,11/26/2020 0:00,1,37.81053,15,-122.36464,Scattered Clouds,0.146,52,FALSE,0,FALSE,54,FALSE,69,R,10.4,2,10,No,3572
2020,1/4/2020 10:53,21,2/16/2015 0:00,2,37.75249,17,-122.40303,Cloudy,0,68,FALSE,0,FALSE,68,FALSE,40,R,9,2,9,No,3573
2020,10/19/2019 2:04,1,9/3/2018 0:00,4,37.811178,18,-122.364005,Fair / Windy,0,55,FALSE,0,FALSE,55,FALSE,57,R,22,2,10,No,3574
2019,3/14/2020 2:19,7,10/12/2020 0:00,11,37.78699,19,-122.389859,Mostly Cloudy,0,53,FALSE,0,FALSE,53,FALSE,83,R,14,2,5,No,3575
2017,7/26/2016 5:44,18,12/25/2017 0:00,12,37.7862,16,-122.39069,Partly Cloudy,0.078,79,FALSE,0,FALSE,55,FALSE,59,R,4.6,2,10,No,3576
2019,6/13/2020 22:19,5,1/19/2015 0:00,12,37.709316,17,-122.467303,Cloudy,0,59,FALSE,0,FALSE,59,FALSE,75,R,3,2,10,No,3577
2020,11/4/2019 4:32,10,11/10/2017 0:00,10,37.7855,21,-122.391823,Mostly Cloudy,1.450000048,64,FALSE,0,FALSE,64,FALSE,84,R,16,3,10,No,3578
2020,7/10/2018 7:28,28,1/16/2012 0:00,12,37.808498,17,-122.366852,Partly Cloudy,0,54,FALSE,0,FALSE,54,TRUE,66,R,6,3,10,No,3579
2019,8/17/2020 10:34,30,5/28/2018 0:00,1,37.80669,17,-122.474869,Mostly Cloudy,0,69,FALSE,0,FALSE,59,FALSE,69,R,19.6,2,10,No,3580
2016,11/2/2018 10:20,6,1/16/2017 0:00,4,37.729954,5,-122.439507,Clear,0,61,FALSE,0,FALSE,61,FALSE,58,R,8.1,3,10,No,3581
2018,3/4/2017 3:56,20,12/25/2016 0:00,7,37.752487,16,-122.403008,Partly Cloudy,0.01,55,FALSE,0,FALSE,73,FALSE,61,R,17.3,2,10,No,3582
2019,1/9/2020 5:52,10,10/8/2018 0:00,3,37.813697,6,-122.361552,Overcast,0,64,FALSE,0,FALSE,46.9,FALSE,86,R,12.7,2,9,No,3583
2019,5/2/2016 11:42,9,1/1/2013 0:00,9,37.710354,7,-122.465363,Mostly Cloudy,0.01,59,FALSE,0,FALSE,59,FALSE,87,R,14,3,10,No,3584
2019,6/29/2020 6:46,16,7/4/2019 0:00,12,37.808273,19,-122.367004,Partly Cloudy,0,53,FALSE,0,FALSE,53,TRUE,52,R,10,3,10,No,3585
2019,9/20/2017 4:08,20,5/27/2013 0:00,10,37.721279,17,-122.448204,Fair,0,67,TRUE,0,FALSE,67,FALSE,54,R,9,3,10,No,3586
2017,7/17/2017 11:58,15,9/1/2014 0:00,2,37.808498,5,-122.366852,Mostly Cloudy,0,61,FALSE,0,FALSE,53.1,TRUE,89,R,4.6,3,10,No,3587
2016,11/15/2017 7:02,5,1/16/2012 0:00,12,37.752502,21,-122.403008,Mostly Cloudy,0,79,FALSE,0.03,FALSE,51.1,FALSE,71,R,9.2,2,10,No,3588
2016,8/30/2019 18:12,22,9/7/2020 0:00,12,37.709328,18,-122.467314,Scattered Clouds,0,56,FALSE,0,FALSE,48.9,FALSE,86,R,10.4,2,10,No,3589
2020,11/18/2020 0:52,13,7/4/2014 0:00,2,37.782421,12,-122.39587,Mostly Cloudy,0.076,58,FALSE,0,FALSE,58,FALSE,62,R,6,2,10,No,3590
2017,3/18/2019 11:19,29,9/4/2017 0:00,9,37.80937,11,-122.36581,Mostly Cloudy,2.057,63,FALSE,0,FALSE,64,FALSE,75,R,10.4,2,10,No,3591
2018,6/3/2018 9:54,26,7/4/2016 0:00,7,37.731361,14,-122.423866,Scattered Clouds,0,67,FALSE,0,FALSE,64,FALSE,67,R,24.2,3,10,No,3592
2019,1/31/2018 16:00,20,12/25/2018 0:00,9,37.786995,6,-122.38987,Fair,0,61,FALSE,0,FALSE,61,FALSE,64,R,0,3,10,No,3593
2019,12/15/2019 20:40,7,5/29/2017 0:00,12,37.770731,13,-122.405965,Rain / Windy,0,62,FALSE,0.02,FALSE,62,FALSE,78,R,23,2,5,No,3594
2019,10/22/2019 21:33,16,1/1/2019 0:00,8,37.769668,13,-122.416133,Fair,0,79,FALSE,0,FALSE,79,FALSE,47,R,15,2,10,No,3595
2020,3/8/2020 16:23,13,11/11/2015 0:00,11,37.772966,6,-122.42185,Mostly Cloudy,0,50,TRUE,0,TRUE,50,FALSE,77,R,6,2,10,No,3596
2020,5/3/2016 16:27,7,11/11/2014 0:00,3,37.760711,2,-122.406268,Cloudy,0.159,50,FALSE,0,FALSE,50,FALSE,83,R,3,3,10,No,3597
2020,3/11/2020 13:22,25,7/3/2015 0:00,1,37.730309,13,-122.404137,Haze,0,60,FALSE,0,FALSE,60,FALSE,83,R,0,2,6,No,3598
2019,6/27/2020 1:22,11,7/3/2020 0:00,12,37.710344,23,-122.465358,Cloudy,0,62,FALSE,0,FALSE,62,FALSE,84,R,8,2,9,No,3599
2020,3/24/2020 12:34,30,2/17/2020 0:00,12,37.808253,14,-122.366974,Partly Cloudy,0,55,FALSE,0,FALSE,55,TRUE,69,R,3,2,10,No,3600
2016,5/24/2017 17:54,26,11/11/2020 0:00,3,37.63275,2,-122.40273,Clear,0.611,68,FALSE,0,FALSE,52,FALSE,83,R,3.5,2,10,No,3601
2017,2/3/2020 3:23,13,12/25/2014 0:00,1,37.632444,12,-122.402677,Clear,0,61,FALSE,0,FALSE,52,FALSE,66,R,8.1,2,10,No,3602
2020,10/31/2019 9:15,22,12/25/2018 0:00,6,37.819321,9,-122.478447,Fair,0,66,FALSE,0,FALSE,66,FALSE,70,R,6,2,10,No,3603
2017,2/18/2020 18:45,16,1/2/2017 0:00,11,37.784858,3,-122.392571,Light Rain,0,67,FALSE,0.07,FALSE,55.9,FALSE,100,R,9.2,2,5,No,3604
2020,8/11/2017 23:23,20,12/25/2013 0:00,12,37.769646,10,-122.417847,Fair,0,51,TRUE,0,FALSE,51,FALSE,74,R,5,2,10,No,3605
2019,11/16/2017 6:19,13,12/25/2013 0:00,2,37.768227,13,-122.405853,Overcast,0,76,FALSE,0.03,FALSE,62.1,FALSE,75,R,28.8,2,8,No,3606
2018,6/22/2017 11:35,18,11/11/2020 0:00,1,37.73765,17,-122.401931,Light Rain,0.093,55,FALSE,0,FALSE,55,FALSE,89,R,6.9,2,3,No,3607
2019,4/28/2019 0:43,12,11/24/2016 0:00,3,37.808273,18,-122.367004,Partly Cloudy,0,52,FALSE,0,FALSE,53.1,TRUE,64,R,24.2,3,10,No,3608
2018,7/29/2019 17:07,17,7/3/2015 0:00,11,37.760773,18,-122.392342,Haze,0,67,FALSE,0,FALSE,53.1,FALSE,77,R,9.2,3,3,No,3609
2017,9/6/2019 16:03,26,5/28/2012 0:00,1,37.791867,20,-122.469653,Clear,0,66,FALSE,0,FALSE,48.9,FALSE,80,R,5.8,2,8,No,3610
2020,5/3/2017 12:04,24,1/1/2018 0:00,11,37.735165,6,-122.406837,Fair,0.01,46,FALSE,0,FALSE,46,FALSE,86,R,3,3,10,No,3611
2017,1/9/2018 9:50,4,5/30/2016 0:00,5,37.807072,19,-122.475616,Mostly Cloudy,0,65,FALSE,0,FALSE,55,FALSE,86,R,16.1,2,10,No,3612
2018,8/10/2017 17:35,9,10/9/2017 0:00,9,37.73222,5,-122.41524,Partly Cloudy,0.442,73,FALSE,0,FALSE,54,FALSE,93,R,13.8,2,10,No,3613
2017,3/23/2017 10:00,20,10/12/2015 0:00,10,37.749382,2,-122.40361,Scattered Clouds,0.01,57,TRUE,0,FALSE,54,FALSE,93,R,19.6,2,10,No,3614
2020,6/9/2018 14:32,25,1/1/2018 0:00,9,37.808498,5,-122.366852,Fair,0,61,FALSE,0,FALSE,61,TRUE,83,R,20,3,10,No,3615
2019,12/5/2019 19:33,25,11/24/2016 0:00,10,37.731355,7,-122.423836,Fair,0,64,FALSE,0,FALSE,64,FALSE,70,R,0,2,10,No,3616
2020,2/11/2020 2:20,17,5/27/2013 0:00,12,37.769462,8,-122.411137,Mostly Cloudy,0,54,FALSE,0,FALSE,54,FALSE,80,R,16,2,9,No,3617
2016,9/5/2020 18:31,20,5/30/2016 0:00,7,37.724003,8,-122.401497,Mostly Cloudy,0,40.1,FALSE,0.02,FALSE,59,FALSE,78,R,13.8,2,10,No,3618
2019,10/26/2019 21:31,8,7/4/2012 0:00,10,37.78699,7,-122.389859,Fair,0,52,FALSE,0,FALSE,52,FALSE,74,R,0,2,10,No,3619
2019,12/29/2019 12:41,8,10/10/2016 0:00,12,37.808253,13,-122.366974,Partly Cloudy,0,61,FALSE,0,FALSE,61,TRUE,70,R,7,2,10,No,3620
2020,5/15/2017 7:19,23,7/4/2017 0:00,8,37.80811,0,-122.36719,Partly Cloudy,0.037,58,FALSE,0,FALSE,58,FALSE,90,R,13,3,10,No,3621
2017,5/14/2019 9:01,29,10/13/2014 0:00,1,37.722721,23,-122.441437,Partly Cloudy,0,70,FALSE,0.03,FALSE,48,FALSE,89,R,3.5,2,10,No,3622
2016,10/29/2017 2:42,27,2/18/2019 0:00,5,37.808498,16,-122.366852,Partly Cloudy,0,55,FALSE,0,FALSE,70,TRUE,49,R,11.5,3,10,No,3623
2016,10/9/2020 5:54,17,7/4/2016 0:00,12,37.766891,14,-122.429817,Partly Cloudy,0,41,TRUE,0.01,TRUE,51.1,FALSE,44,L,4.6,2,10,No,3624
2019,10/10/2019 22:44,29,9/7/2015 0:00,3,37.765283,6,-122.404835,Partly Cloudy,0,44.8,FALSE,0,FALSE,46,FALSE,93,R,3.5,2,7,No,3625
2020,1/25/2017 19:22,7,11/11/2019 0:00,7,37.743958,13,-122.405594,Fair,0.01,71,FALSE,0,FALSE,71,FALSE,44,R,17,2,10,No,3626
2019,11/24/2020 5:53,7,11/24/2016 0:00,9,37.730949,10,-122.373894,Cloudy,0,63,FALSE,0,FALSE,63,FALSE,78,R,13,2,10,No,3627
2019,5/31/2019 21:51,29,11/26/2015 0:00,12,37.72578,12,-122.446205,Cloudy,0,54,FALSE,0,FALSE,54,FALSE,77,R,8,3,8,No,3628
2020,11/24/2019 23:02,30,7/3/2015 0:00,12,37.762787,15,-122.392723,Mostly Cloudy,0,56,FALSE,0,FALSE,56,FALSE,64,R,15,3,10,No,3629
2020,2/12/2017 21:45,14,12/25/2019 0:00,12,37.808498,14,-122.366852,Fair,0.01,56,FALSE,0,FALSE,56,TRUE,62,R,3,3,10,No,3630
2020,11/17/2017 16:03,2,5/29/2017 0:00,6,37.752502,18,-122.403008,Partly Cloudy / Windy,0,77,FALSE,0,FALSE,77,FALSE,42,R,21,2,10,No,3631
2020,4/24/2020 23:42,11,1/16/2017 0:00,3,37.76966,13,-122.41778,Fair,0,62,TRUE,0,FALSE,62,FALSE,67,R,8,1,10,No,3632
2019,4/4/2020 14:26,15,1/15/2018 0:00,9,37.81052,18,-122.36465,Mostly Cloudy,0,69,FALSE,0,FALSE,69,FALSE,70,R,18,2,10,No,3633
2019,1/12/2020 22:16,16,5/27/2019 0:00,12,37.808253,19,-122.366974,Mostly Cloudy,0,45,FALSE,0,FALSE,48,TRUE,48,R,7,2,10,No,3634
2020,10/31/2019 18:04,13,5/29/2017 0:00,11,37.784877,1,-122.39266,Partly Cloudy,0,53,FALSE,0,FALSE,53,FALSE,69,R,7,2,10,No,3635
2019,7/23/2018 19:02,2,10/14/2013 0:00,8,37.721675,15,-122.40031,Fair,2.135,70,FALSE,0,FALSE,70,FALSE,65,R,13,3,10,No,3636
2018,4/29/2019 11:45,27,1/1/2014 0:00,4,37.81256,18,-122.36241,Partly Cloudy,2.44,71,FALSE,0,FALSE,60.1,FALSE,69,R,16.1,2,10,No,3637
2017,2/1/2020 21:01,1,10/12/2020 0:00,3,37.73313,7,-122.412227,Partly Cloudy,0,51,FALSE,0,FALSE,44.1,FALSE,89,R,3,2,10,No,3638
2017,4/6/2020 14:27,14,11/27/2014 0:00,12,37.785049,15,-122.393578,Scattered Clouds,1.450000048,66,FALSE,0,FALSE,62.1,FALSE,58,L,12,3,10,No,3639
2018,5/1/2017 10:35,5,2/17/2020 0:00,11,37.749268,15,-122.403854,Partly Cloudy,0.01,52,FALSE,0,FALSE,61,FALSE,58,R,19.6,3,10,No,3640
2020,12/14/2020 22:37,1,1/1/2020 0:00,12,37.78854,14,-122.396006,Fair,0.041,63,TRUE,0,FALSE,63,FALSE,40,R,5,2,10,No,3641
2018,12/27/2017 15:06,4,11/11/2016 0:00,5,37.73473,8,-122.40638,Overcast,0.42,67,FALSE,0,FALSE,52,FALSE,86,R,8.1,2,7,No,3642
2020,4/20/2016 12:23,17,11/26/2020 0:00,3,37.740299,6,-122.407852,Partly Cloudy,0.01,44,FALSE,0,FALSE,44,FALSE,85,R,3,2,10,No,3643
2017,2/12/2020 9:36,2,7/4/2013 0:00,1,37.761753,13,-122.392456,Overcast,0,60,FALSE,0,FALSE,52,FALSE,61,R,15,2,10,No,3644
2020,12/5/2018 17:52,14,1/1/2016 0:00,5,37.76083,10,-122.39235,Cloudy,0.267,62,FALSE,0,FALSE,62,FALSE,62,R,5,2,10,No,3645
2018,11/28/2018 16:38,11,2/15/2016 0:00,10,37.80791,14,-122.3674,Partly Cloudy,0.236,53,FALSE,0.03,FALSE,70,FALSE,51,R,9.2,2,10,No,3646
2017,10/3/2019 14:37,12,1/15/2018 0:00,12,37.743917,7,-122.405635,Partly Cloudy,0,60,FALSE,0,FALSE,37.9,FALSE,83,R,0,2,10,No,3647
2020,5/4/2018 8:11,22,12/25/2018 0:00,2,37.7855,21,-122.39182,Mostly Cloudy,0.09,53,FALSE,0,FALSE,53,FALSE,74,R,14,2,10,No,3648
2019,4/15/2020 12:33,22,9/3/2018 0:00,6,37.72401,10,-122.401464,Fair,0,66,FALSE,0,FALSE,66,FALSE,70,R,3,2,10,No,3649
2019,8/7/2018 9:46,5,9/5/2016 0:00,1,37.737053,14,-122.408585,Light Rain,0.25999999,58,FALSE,0.08,FALSE,53.1,FALSE,86,L,13.8,2,5,No,3650
2020,10/19/2016 16:54,21,11/26/2015 0:00,6,37.80771,20,-122.36764,Partly Cloudy,0.037,61,FALSE,0,FALSE,61,FALSE,72,R,13,2,10,No,3651
2017,7/2/2017 3:21,11,5/26/2014 0:00,8,37.71011,23,-122.3955,Mostly Cloudy,0.833,68,FALSE,0,FALSE,63,FALSE,75,R,13.8,3,10,No,3652
2019,2/26/2018 8:30,23,1/21/2019 0:00,1,37.729619,8,-122.440363,Partly Cloudy,0.029,50,FALSE,0,FALSE,48.9,FALSE,80,R,0,2,10,No,3653
2019,10/25/2018 20:38,3,1/18/2016 0:00,11,37.769375,18,-122.405533,Fair,0,66,FALSE,0,FALSE,66,FALSE,33,R,14,2,10,No,3654
2018,11/18/2017 15:29,16,10/12/2015 0:00,10,37.711311,10,-122.395523,Clear,0,53,FALSE,0,FALSE,63,FALSE,46,R,4.6,3,10,No,3655
2016,5/15/2018 13:18,26,11/23/2017 0:00,5,37.77304,16,-122.40657,Partly Cloudy,0.208,56,FALSE,0.01,FALSE,63,FALSE,75,R,21.9,2,10,No,3656
2017,3/23/2016 20:21,13,10/13/2014 0:00,3,37.80791,14,-122.3674,Clear,0,55,FALSE,0,FALSE,66.9,FALSE,61,R,9.2,2,10,No,3657
2016,8/16/2018 13:43,8,9/4/2017 0:00,9,37.782455,19,-122.410629,Partly Cloudy,0,68,TRUE,0.05,FALSE,63,FALSE,70,L,18.4,2,10,No,3658
2019,4/19/2019 10:53,10,12/25/2016 0:00,5,37.7855,0,-122.391823,Cloudy,1.450000048,58,FALSE,0,FALSE,58,FALSE,75,R,8,3,10,No,3659
2020,5/5/2020 21:09,20,11/23/2017 0:00,11,37.71951,17,-122.44822,Fair,0,55,FALSE,0,FALSE,55,FALSE,72,R,12,4,10,No,3660
2020,10/18/2016 19:59,10,1/16/2012 0:00,3,37.808498,16,-122.366852,Mostly Cloudy,0.01,71,FALSE,0,FALSE,71,TRUE,34,R,5,3,10,No,3661
2018,12/31/2018 11:26,26,11/22/2012 0:00,1,37.771851,12,-122.423309,Scattered Clouds,0,41,TRUE,0,TRUE,52,FALSE,77,L,6.9,2,10,No,3662
2020,12/18/2019 4:09,11,11/11/2013 0:00,1,37.740299,3,-122.407845,Cloudy,0,50,FALSE,0,FALSE,50,FALSE,86,R,7,2,6,No,3663
2019,8/20/2016 20:34,16,12/25/2016 0:00,10,37.785542,13,-122.39138,Cloudy,0,64,FALSE,0,FALSE,64,FALSE,63,R,5,3,10,No,3664
2016,11/10/2018 18:00,26,2/20/2017 0:00,10,37.785542,7,-122.39138,Partly Cloudy,0,58,FALSE,0,FALSE,57.9,FALSE,81,R,5.8,3,10,No,3665
2019,8/12/2016 19:25,11,9/2/2019 0:00,8,37.7862,23,-122.39069,Fair,0.078,63,FALSE,0,FALSE,63,FALSE,75,R,14,2,10,No,3666
2020,6/22/2019 4:57,26,11/10/2017 0:00,3,37.752502,9,-122.403015,Fair,0,49,FALSE,0,FALSE,49,FALSE,66,R,3,2,10,No,3667
2019,9/1/2019 20:08,6,11/11/2015 0:00,9,37.808273,21,-122.367004,Mostly Cloudy,0,63,FALSE,0,FALSE,63,TRUE,81,R,14,3,10,No,3668
2019,12/21/2019 17:37,25,11/26/2015 0:00,12,37.771915,13,-122.423416,Cloudy,0,54,TRUE,0,TRUE,54,FALSE,66,R,10,2,10,No,3669
2018,4/4/2020 18:51,30,11/27/2014 0:00,9,37.77957,21,-122.39807,Overcast,0,64,TRUE,0,TRUE,64,FALSE,78,L,3.5,1,10,No,3670
2020,1/26/2018 12:51,31,9/5/2016 0:00,12,37.752506,12,-122.403008,Partly Cloudy,1.649999976,58,FALSE,0,FALSE,58,FALSE,56,R,9,2,10,No,3671
2016,10/24/2019 18:04,31,1/1/2016 0:00,8,37.811161,23,-122.363976,Overcast,0,69,FALSE,0,FALSE,62.1,FALSE,90,R,11.5,3,10,No,3672
2017,7/17/2018 11:47,6,5/29/2017 0:00,7,37.761818,17,-122.405861,Partly Cloudy,0,54,FALSE,0,FALSE,69.1,FALSE,49,R,25.3,2,10,No,3673
2018,2/22/2018 12:47,29,11/11/2019 0:00,10,37.784328,15,-122.393561,Scattered Clouds,0,53,FALSE,0,FALSE,66.9,FALSE,51,R,19.6,2,10,No,3674
2018,10/9/2019 5:27,29,5/25/2015 0:00,11,37.808491,20,-122.367348,Mostly Cloudy,0,51,FALSE,0,FALSE,55.9,TRUE,84,R,8.1,3,10,No,3675
2018,1/30/2018 14:58,19,5/25/2020 0:00,11,37.77304,12,-122.40657,Haze,0.208,59,FALSE,0,FALSE,59,FALSE,55,R,3.5,2,2,No,3676
2016,6/23/2020 3:22,12,10/8/2018 0:00,10,37.71951,1,-122.44822,Mostly Cloudy,0,69,FALSE,0,FALSE,55,FALSE,83,R,8.1,1,10,No,3677
2020,4/4/2020 16:33,26,10/8/2018 0:00,6,37.77286,18,-122.40655,Fair,0,64,FALSE,0,FALSE,64,FALSE,75,R,18,4,10,No,3678
2019,2/20/2020 11:49,23,7/4/2017 0:00,1,37.764705,17,-122.403727,Scattered Clouds,0,56,FALSE,0,FALSE,54,TRUE,72,R,25.3,2,10,No,3679
2019,6/14/2019 8:48,20,1/2/2017 0:00,10,37.731361,17,-122.423836,Fair / Windy,0,64,FALSE,0,FALSE,64,FALSE,58,R,21,2,10,No,3680
2017,1/23/2020 9:24,13,10/9/2017 0:00,9,37.785253,12,-122.393971,Mostly Cloudy,0,53,TRUE,0,FALSE,68,FALSE,78,L,11.5,2,10,No,3681
2018,2/6/2020 1:30,10,11/11/2016 0:00,11,37.774315,18,-122.406342,Haze,0,52,FALSE,0,FALSE,51.8,FALSE,67,R,4.6,3,3,No,3682
2018,1/6/2018 9:44,24,11/11/2014 0:00,6,37.78143,11,-122.456641,Partly Cloudy,0.124,56,TRUE,0,FALSE,72,FALSE,61,R,9.2,3,10,No,3683
2016,10/2/2020 20:06,12,12/25/2020 0:00,5,37.808495,21,-122.367325,Mostly Cloudy,0,61,FALSE,0,FALSE,57,TRUE,87,R,15,3,10,No,3684
2020,6/6/2017 10:14,2,1/20/2020 0:00,2,37.80811,22,-122.36719,Fair / Windy,0.037,39,FALSE,0,FALSE,47,FALSE,61,R,23,2,10,No,3685
2020,10/16/2019 21:49,18,7/4/2017 0:00,2,37.78565,7,-122.391192,Mostly Cloudy,0,54,FALSE,0,FALSE,54,FALSE,35,R,7,2,10,No,3686
2020,7/9/2019 5:50,31,7/3/2015 0:00,1,37.73539,16,-122.40918,Mostly Cloudy,0.136,67,FALSE,0,FALSE,67,FALSE,59,R,5,2,10,No,3687
2020,5/17/2017 11:02,22,2/20/2017 0:00,6,37.80721,21,-122.47535,Fair,0.007,61,FALSE,0,FALSE,61,FALSE,78,R,6,2,10,No,3688
2016,11/21/2020 2:28,4,12/25/2014 0:00,4,37.743948,11,-122.40558,Partly Cloudy,0.652,62,FALSE,0,FALSE,62.1,FALSE,65,R,6.9,2,10,No,3689
2018,3/6/2019 10:46,16,7/4/2013 0:00,2,37.80937,12,-122.36581,Clear,2.057,53,FALSE,0.05,FALSE,57.9,FALSE,60,R,3.5,2,10,No,3690
2019,5/24/2020 13:09,24,2/20/2017 0:00,10,37.74496,11,-122.40522,Partly Cloudy,0,79,FALSE,0,FALSE,79,FALSE,15,R,7,1,10,No,3691
2020,4/22/2017 19:38,3,11/11/2020 0:00,12,37.711666,21,-122.454399,Partly Cloudy,0.01,56,FALSE,0,FALSE,56,FALSE,57,R,0,3,10,No,3692
2019,10/27/2019 15:26,20,11/10/2017 0:00,10,37.784676,20,-122.392464,Fair,0,60,TRUE,0,FALSE,60,FALSE,72,R,20,3,10,No,3693
2016,11/30/2020 19:02,17,1/1/2020 0:00,8,37.769373,15,-122.405535,Partly Cloudy,0.353,54,FALSE,0,FALSE,69.1,FALSE,58,R,19.6,2,10,No,3694
2019,8/15/2018 17:38,30,11/28/2013 0:00,5,37.8018,9,-122.461006,Cloudy,0,57,FALSE,0,FALSE,57,FALSE,72,R,8,2,10,No,3695
2018,8/20/2018 7:25,31,11/11/2013 0:00,12,37.781715,11,-122.39724,Partly Cloudy,0,57,FALSE,0,FALSE,53.1,FALSE,43,R,29.9,3,10,No,3696
